,valid,date,time,hour,altimeter,sea_level_pressure
5440,2023-12-21 13:51:00,2023-12-21,13:51:00,13,30.46,1030.6
5441,2023-12-21 14:51:00,2023-12-21,14:51:00,14,30.47,1030.9
5442,2023-12-21 15:51:00,2023-12-21,15:51:00,15,30.45,1030.4
5443,2023-12-21 16:51:00,2023-12-21,16:51:00,16,30.44,1029.9
5444,2023-12-21 17:51:00,2023-12-21,17:51:00,17,30.42,1029.2
5445,2023-12-21 18:51:00,2023-12-21,18:51:00,18,30.41,1029.0
5446,2023-12-21 19:51:00,2023-12-21,19:51:00,19,30.41,1029.1
5447,2023-12-21 20:51:00,2023-12-21,20:51:00,20,30.42,1029.2
5448,2023-12-21 21:51:00,2023-12-21,21:51:00,21,30.43,1029.6
5449,2023-12-21 22:51:00,2023-12-21,22:51:00,22,30.44,1029.9
5450,2023-12-21 23:51:00,2023-12-21,23:51:00,23,30.44,1030.1
5451,2023-12-22 00:51:00,2023-12-22,00:51:00,0,30.45,1030.5
5452,2023-12-22 01:51:00,2023-12-22,01:51:00,1,30.46,1030.8
5453,2023-12-22 02:51:00,2023-12-22,02:51:00,2,30.47,1031.0
5454,2023-12-22 03:51:00,2023-12-22,03:51:00,3,30.47,1031.2
5455,2023-12-22 04:51:00,2023-12-22,04:51:00,4,30.46,1030.9
5456,2023-12-22 08:51:00,2023-12-22,08:51:00,8,30.47,1031.0
5457,2023-12-22 09:51:00,2023-12-22,09:51:00,9,30.47,1031.1
5458,2023-12-22 10:51:00,2023-12-22,10:51:00,10,30.47,1031.2
5459,2023-12-22 11:51:00,2023-12-22,11:51:00,11,30.5,1031.9
5460,2023-12-22 12:51:00,2023-12-22,12:51:00,12,30.5,1032.0
5461,2023-12-22 13:51:00,2023-12-22,13:51:00,13,30.51,1032.5
5462,2023-12-22 14:51:00,2023-12-22,14:51:00,14,30.52,1032.7
5463,2023-12-22 15:51:00,2023-12-22,15:51:00,15,30.51,1032.4
5464,2023-12-22 16:51:00,2023-12-22,16:51:00,16,30.48,1031.5
5465,2023-12-22 17:51:00,2023-12-22,17:51:00,17,30.46,1030.9
5466,2023-12-22 18:51:00,2023-12-22,18:51:00,18,30.46,1030.6
5467,2023-12-22 19:51:00,2023-12-22,19:51:00,19,30.45,1030.4
5468,2023-12-22 20:51:00,2023-12-22,20:51:00,20,30.46,1030.8
5469,2023-12-22 21:51:00,2023-12-22,21:51:00,21,30.47,1031.1
5470,2023-12-22 22:51:00,2023-12-22,22:51:00,22,30.47,1031.1
5471,2023-12-22 23:51:00,2023-12-22,23:51:00,23,30.48,1031.6
5472,2023-12-23 00:51:00,2023-12-23,00:51:00,0,30.49,1031.8
5473,2023-12-23 01:51:00,2023-12-23,01:51:00,1,30.49,1031.9
5474,2023-12-23 02:51:00,2023-12-23,02:51:00,2,30.5,1032.2
5475,2023-12-23 03:51:00,2023-12-23,03:51:00,3,30.5,1032.0
5476,2023-12-23 05:51:00,2023-12-23,05:51:00,5,30.5,1032.0
5477,2023-12-23 06:51:00,2023-12-23,06:51:00,6,30.49,1031.9
5478,2023-12-23 07:51:00,2023-12-23,07:51:00,7,30.49,1031.9
5479,2023-12-23 08:51:00,2023-12-23,08:51:00,8,30.49,1031.7
5480,2023-12-23 09:51:00,2023-12-23,09:51:00,9,30.5,1012.0
5481,2023-12-23 10:51:00,2023-12-23,10:51:00,10,30.51,1032.3
5482,2023-12-23 11:51:00,2023-12-23,11:51:00,11,30.51,1032.5
5483,2023-12-23 12:51:00,2023-12-23,12:51:00,12,30.52,1032.7
5484,2023-12-23 13:51:00,2023-12-23,13:51:00,13,30.52,1032.7
5485,2023-12-23 14:51:00,2023-12-23,14:51:00,14,30.53,1032.9
5486,2023-12-23 15:51:00,2023-12-23,15:51:00,15,30.52,1032.6
5487,2023-12-23 16:51:00,2023-12-23,16:51:00,16,30.49,1031.8
5488,2023-12-23 17:51:00,2023-12-23,17:51:00,17,30.48,1031.2
5489,2023-12-23 18:51:00,2023-12-23,18:51:00,18,30.46,1030.7
5490,2023-12-23 19:51:00,2023-12-23,19:51:00,19,30.46,1030.6
5491,2023-12-23 20:51:00,2023-12-23,20:51:00,20,30.46,1030.8
5492,2023-12-23 21:51:00,2023-12-23,21:51:00,21,30.47,1031.0
5493,2023-12-23 22:51:00,2023-12-23,22:51:00,22,30.47,1031.0
5494,2023-12-23 23:51:00,2023-12-23,23:51:00,23,30.47,1031.0
5495,2023-12-24 00:51:00,2023-12-24,00:51:00,0,30.47,1030.9
5496,2023-12-24 01:51:00,2023-12-24,01:51:00,1,30.47,1031.0
5497,2023-12-24 02:51:00,2023-12-24,02:51:00,2,30.47,1031.0
5498,2023-12-24 03:51:00,2023-12-24,03:51:00,3,30.46,1030.7
5499,2023-12-24 04:51:00,2023-12-24,04:51:00,4,30.45,1030.2
5500,2023-12-24 05:51:00,2023-12-24,05:51:00,5,30.44,1029.9
5501,2023-12-24 06:51:00,2023-12-24,06:51:00,6,30.43,1029.7
5502,2023-12-24 07:51:00,2023-12-24,07:51:00,7,30.44,1029.9
5503,2023-12-24 08:14:00,2023-12-24,08:14:00,8,30.44,1028.6
5504,2023-12-24 08:24:00,2023-12-24,08:24:00,8,30.43,1028.6
5505,2023-12-24 08:51:00,2023-12-24,08:51:00,8,30.43,1029.5
5506,2023-12-24 09:51:00,2023-12-24,09:51:00,9,30.43,1029.5
5507,2023-12-24 10:51:00,2023-12-24,10:51:00,10,30.42,1029.3
5508,2023-12-24 11:51:00,2023-12-24,11:51:00,11,30.43,1029.6
5509,2023-12-24 12:51:00,2023-12-24,12:51:00,12,30.43,1029.7
5510,2023-12-24 13:51:00,2023-12-24,13:51:00,13,30.44,1030.1
5511,2023-12-24 14:15:00,2023-12-24,14:15:00,14,30.45,1028.6
5512,2023-12-24 14:22:00,2023-12-24,14:22:00,14,30.45,1028.6
5513,2023-12-24 14:33:00,2023-12-24,14:33:00,14,30.46,1028.0
5514,2023-12-24 14:51:00,2023-12-24,14:51:00,14,30.46,1030.7
5515,2023-12-24 15:51:00,2023-12-24,15:51:00,15,30.45,1030.4
5516,2023-12-24 16:51:00,2023-12-24,16:51:00,16,30.43,1029.5
5517,2023-12-24 17:51:00,2023-12-24,17:51:00,17,30.41,1029.0
5518,2023-12-24 18:51:00,2023-12-24,18:51:00,18,30.4,1028.8
5519,2023-12-24 19:51:00,2023-12-24,19:51:00,19,30.4,1028.5
5520,2023-12-24 20:51:00,2023-12-24,20:51:00,20,30.4,1028.7
5521,2023-12-24 21:51:00,2023-12-24,21:51:00,21,30.41,1028.8
5522,2023-12-24 22:51:00,2023-12-24,22:51:00,22,30.41,1029.1
5523,2023-12-24 23:51:00,2023-12-24,23:51:00,23,30.42,1029.2
5524,2023-12-25 00:51:00,2023-12-25,00:51:00,0,30.42,1029.3
5525,2023-12-25 01:51:00,2023-12-25,01:51:00,1,30.42,1029.5
5526,2023-12-25 02:51:00,2023-12-25,02:51:00,2,30.43,1029.5
5527,2023-12-25 03:51:00,2023-12-25,03:51:00,3,30.42,1029.4
5528,2023-12-25 04:51:00,2023-12-25,04:51:00,4,30.42,1029.2
5529,2023-12-25 05:51:00,2023-12-25,05:51:00,5,30.41,1029.0
5530,2023-12-25 06:51:00,2023-12-25,06:51:00,6,30.42,1029.4
5531,2023-12-25 07:51:00,2023-12-25,07:51:00,7,30.43,1029.7
5532,2023-12-25 09:51:00,2023-12-25,09:51:00,9,30.43,1029.8
5533,2023-12-25 10:51:00,2023-12-25,10:51:00,10,30.44,1029.8
5534,2023-12-25 11:08:00,2023-12-25,11:08:00,11,30.44,1028.6
5535,2023-12-25 11:51:00,2023-12-25,11:51:00,11,30.44,1030.1
5536,2023-12-25 12:27:00,2023-12-25,12:27:00,12,30.45,1028.6
5537,2023-12-25 12:44:00,2023-12-25,12:44:00,12,30.45,1028.6
5538,2023-12-25 12:51:00,2023-12-25,12:51:00,12,30.45,1030.5
5539,2023-12-25 13:51:00,2023-12-25,13:51:00,13,30.47,1030.8
5540,2023-12-25 14:09:00,2023-12-25,14:09:00,14,30.47,1028.0
5541,2023-12-25 14:51:00,2023-12-25,14:51:00,14,30.49,1031.6
5542,2023-12-25 15:28:00,2023-12-25,15:28:00,15,30.48,1028.0
5543,2023-12-25 15:51:00,2023-12-25,15:51:00,15,30.48,1031.3
5544,2023-12-25 16:02:00,2023-12-25,16:02:00,16,30.47,1028.0
5545,2023-12-25 16:35:00,2023-12-25,16:35:00,16,30.46,1028.0
5546,2023-12-25 16:51:00,2023-12-25,16:51:00,16,30.45,1030.4
5547,2023-12-25 17:51:00,2023-12-25,17:51:00,17,30.45,1030.2
5548,2023-12-25 18:30:00,2023-12-25,18:30:00,18,30.43,1028.6
5549,2023-12-25 18:51:00,2023-12-25,18:51:00,18,30.43,1029.6
5550,2023-12-25 19:51:00,2023-12-25,19:51:00,19,30.42,1029.4
5551,2023-12-25 20:51:00,2023-12-25,20:51:00,20,30.42,1029.3
5552,2023-12-25 21:51:00,2023-12-25,21:51:00,21,30.43,1029.5
5553,2023-12-25 22:51:00,2023-12-25,22:51:00,22,30.43,1029.8
5554,2023-12-25 23:51:00,2023-12-25,23:51:00,23,30.44,1030.0
5555,2023-12-26 00:51:00,2023-12-26,00:51:00,0,30.44,1030.1
5556,2023-12-26 01:11:00,2023-12-26,01:11:00,1,30.44,1028.6
5557,2023-12-26 01:51:00,2023-12-26,01:51:00,1,30.43,1029.8
5558,2023-12-26 02:51:00,2023-12-26,02:51:00,2,30.42,1029.1
5559,2023-12-26 03:09:00,2023-12-26,03:09:00,3,30.41,1028.6
5560,2023-12-26 03:24:00,2023-12-26,03:24:00,3,30.41,1028.6
5561,2023-12-26 03:32:00,2023-12-26,03:32:00,3,30.41,1028.6
5562,2023-12-26 03:39:00,2023-12-26,03:39:00,3,30.41,1028.6
5563,2023-12-26 03:51:00,2023-12-26,03:51:00,3,30.41,1028.9
5564,2023-12-26 04:41:00,2023-12-26,04:41:00,4,30.39,1028.6
5565,2023-12-26 04:51:00,2023-12-26,04:51:00,4,30.39,1028.2
5566,2023-12-26 05:51:00,2023-12-26,05:51:00,5,30.37,1027.7
5567,2023-12-26 06:00:00,2023-12-26,06:00:00,6,30.37,1028.6
5568,2023-12-26 06:24:00,2023-12-26,06:24:00,6,30.37,1028.6
5569,2023-12-26 06:51:00,2023-12-26,06:51:00,6,30.39,1028.1
5570,2023-12-26 07:00:00,2023-12-26,07:00:00,7,30.39,1028.6
5571,2023-12-26 07:14:00,2023-12-26,07:14:00,7,30.39,1028.6
5572,2023-12-26 07:51:00,2023-12-26,07:51:00,7,30.39,1028.3
5573,2023-12-26 08:20:00,2023-12-26,08:20:00,8,30.39,1028.6
5574,2023-12-26 08:51:00,2023-12-26,08:51:00,8,30.37,1027.7
5575,2023-12-26 09:51:00,2023-12-26,09:51:00,9,30.36,1027.3
5576,2023-12-26 10:51:00,2023-12-26,10:51:00,10,30.37,1027.4
5577,2023-12-26 11:51:00,2023-12-26,11:51:00,11,30.36,1027.3
5578,2023-12-26 12:51:00,2023-12-26,12:51:00,12,30.36,1027.3
5579,2023-12-26 13:51:00,2023-12-26,13:51:00,13,30.36,1027.4
5580,2023-12-26 14:51:00,2023-12-26,14:51:00,14,30.36,1027.3
5581,2023-12-26 15:51:00,2023-12-26,15:51:00,15,30.34,1026.6
5582,2023-12-26 16:51:00,2023-12-26,16:51:00,16,30.32,1025.8
5583,2023-12-26 17:13:00,2023-12-26,17:13:00,17,30.31,1025.2
5584,2023-12-26 17:51:00,2023-12-26,17:51:00,17,30.29,1024.8
5585,2023-12-26 18:51:00,2023-12-26,18:51:00,18,30.27,1024.3
5586,2023-12-26 19:51:00,2023-12-26,19:51:00,19,30.27,1024.3
5587,2023-12-26 20:51:00,2023-12-26,20:51:00,20,30.26,1024.0
5588,2023-12-26 21:51:00,2023-12-26,21:51:00,21,30.27,1024.2
5589,2023-12-26 22:11:00,2023-12-26,22:11:00,22,30.27,1025.2
5590,2023-12-26 22:44:00,2023-12-26,22:44:00,22,30.27,1025.2
5591,2023-12-26 22:51:00,2023-12-26,22:51:00,22,30.26,1024.0
5592,2023-12-26 23:18:00,2023-12-26,23:18:00,23,30.25,1021.8
5593,2023-12-26 23:48:00,2023-12-26,23:48:00,23,30.26,1025.2
5594,2023-12-26 23:51:00,2023-12-26,23:51:00,23,30.25,1023.7
5595,2023-12-27 00:51:00,2023-12-27,00:51:00,0,30.25,1023.5
5596,2023-12-27 01:51:00,2023-12-27,01:51:00,1,30.25,1023.6
5597,2023-12-27 02:51:00,2023-12-27,02:51:00,2,30.25,1023.5
5598,2023-12-27 03:51:00,2023-12-27,03:51:00,3,30.24,1023.1
5599,2023-12-27 04:51:00,2023-12-27,04:51:00,4,30.23,1022.7
5600,2023-12-27 05:51:00,2023-12-27,05:51:00,5,30.21,1022.1
5601,2023-12-27 06:51:00,2023-12-27,06:51:00,6,30.19,1021.6
5602,2023-12-27 07:51:00,2023-12-27,07:51:00,7,30.19,1021.4
5603,2023-12-27 08:51:00,2023-12-27,08:51:00,8,30.18,1021.2
5604,2023-12-27 09:51:00,2023-12-27,09:51:00,9,30.17,1020.7
5605,2023-12-27 10:51:00,2023-12-27,10:51:00,10,30.16,1020.6
5606,2023-12-27 11:51:00,2023-12-27,11:51:00,11,30.16,1020.6
5607,2023-12-27 12:17:00,2023-12-27,12:17:00,12,30.16,1021.8
5608,2023-12-27 12:42:00,2023-12-27,12:42:00,12,30.16,1021.8
5609,2023-12-27 12:51:00,2023-12-27,12:51:00,12,30.15,1020.3
5610,2023-12-27 13:05:00,2023-12-27,13:05:00,13,30.16,1021.8
5611,2023-12-27 13:51:00,2023-12-27,13:51:00,13,30.16,1020.6
5612,2023-12-27 14:51:00,2023-12-27,14:51:00,14,30.16,1020.3
5613,2023-12-27 15:51:00,2023-12-27,15:51:00,15,30.14,1019.7
5614,2023-12-27 16:10:00,2023-12-27,16:10:00,16,30.12,1018.4
5615,2023-12-27 16:27:00,2023-12-27,16:27:00,16,30.11,1018.4
5616,2023-12-27 16:51:00,2023-12-27,16:51:00,16,30.1,1018.6
5617,2023-12-27 17:24:00,2023-12-27,17:24:00,17,30.07,1018.4
5618,2023-12-27 17:51:00,2023-12-27,17:51:00,17,30.05,1016.8
5619,2023-12-27 18:07:00,2023-12-27,18:07:00,18,30.05,1015.0
5620,2023-12-27 18:51:00,2023-12-27,18:51:00,18,30.04,1016.3
5621,2023-12-27 19:51:00,2023-12-27,19:51:00,19,30.03,1016.0
5622,2023-12-27 20:51:00,2023-12-27,20:51:00,20,30.01,1015.5
5623,2023-12-27 21:51:00,2023-12-27,21:51:00,21,29.99,1014.9
5624,2023-12-27 22:51:00,2023-12-27,22:51:00,22,29.99,1014.6
5625,2023-12-28 00:37:00,2023-12-28,00:37:00,0,29.96,1015.0
5626,2023-12-28 00:51:00,2023-12-28,00:51:00,0,29.95,1013.4
5627,2023-12-28 01:51:00,2023-12-28,01:51:00,1,29.93,1012.7
5628,2023-12-28 02:51:00,2023-12-28,02:51:00,2,29.92,1012.5
5629,2023-12-28 03:51:00,2023-12-28,03:51:00,3,29.89,1011.5
5630,2023-12-28 04:51:00,2023-12-28,04:51:00,4,29.85,1010.0
5631,2023-12-28 05:51:00,2023-12-28,05:51:00,5,29.81,1008.7
5632,2023-12-28 06:51:00,2023-12-28,06:51:00,6,29.8,1008.1
5633,2023-12-28 07:51:00,2023-12-28,07:51:00,7,29.79,1008.0
5634,2023-12-28 08:10:00,2023-12-28,08:10:00,8,29.78,1008.2
5635,2023-12-28 08:18:00,2023-12-28,08:18:00,8,29.79,1008.2
5636,2023-12-28 08:34:00,2023-12-28,08:34:00,8,29.77,1008.2
5637,2023-12-28 08:38:00,2023-12-28,08:38:00,8,29.76,1008.2
5638,2023-12-28 08:47:00,2023-12-28,08:47:00,8,29.75,1008.2
5639,2023-12-28 08:51:00,2023-12-28,08:51:00,8,29.75,1006.7
5640,2023-12-28 09:02:00,2023-12-28,09:02:00,9,29.75,1008.2
5641,2023-12-28 09:08:00,2023-12-28,09:08:00,9,29.74,1004.8
5642,2023-12-28 09:18:00,2023-12-28,09:18:00,9,29.72,1004.8
5643,2023-12-28 09:27:00,2023-12-28,09:27:00,9,29.71,1004.8
5644,2023-12-28 09:51:00,2023-12-28,09:51:00,9,29.68,1004.3
5645,2023-12-28 10:51:00,2023-12-28,10:51:00,10,29.71,1005.1
5646,2023-12-28 11:51:00,2023-12-28,11:51:00,11,29.7,1004.8
5647,2023-12-28 12:51:00,2023-12-28,12:51:00,12,29.69,1004.7
5648,2023-12-28 13:51:00,2023-12-28,13:51:00,13,29.71,1005.1
5649,2023-12-28 14:09:00,2023-12-28,14:09:00,14,29.71,1004.8
5650,2023-12-28 14:51:00,2023-12-28,14:51:00,14,29.71,1005.3
5651,2023-12-28 15:51:00,2023-12-28,15:51:00,15,29.7,1004.9
5652,2023-12-28 16:51:00,2023-12-28,16:51:00,16,29.68,1004.4
5653,2023-12-28 17:51:00,2023-12-28,17:51:00,17,29.67,1003.9
5654,2023-12-28 18:51:00,2023-12-28,18:51:00,18,29.66,1003.7
5655,2023-12-28 19:51:00,2023-12-28,19:51:00,19,29.68,1004.1
5656,2023-12-28 19:57:00,2023-12-28,19:57:00,19,29.68,1004.8
5657,2023-12-28 20:31:00,2023-12-28,20:31:00,20,29.68,1004.8
5658,2023-12-28 20:43:00,2023-12-28,20:43:00,20,29.68,1004.8
5659,2023-12-28 20:51:00,2023-12-28,20:51:00,20,29.69,1004.5
5660,2023-12-28 21:05:00,2023-12-28,21:05:00,21,29.69,1004.8
5661,2023-12-28 21:20:00,2023-12-28,21:20:00,21,29.69,1004.8
5662,2023-12-28 21:27:00,2023-12-28,21:27:00,21,29.69,1004.8
5663,2023-12-28 21:51:00,2023-12-28,21:51:00,21,29.7,1004.8
5664,2023-12-28 22:40:00,2023-12-28,22:40:00,22,29.71,1004.8
5665,2023-12-28 22:51:00,2023-12-28,22:51:00,22,29.72,1005.5
5666,2023-12-28 23:16:00,2023-12-28,23:16:00,23,29.72,1004.8
5667,2023-12-28 23:23:00,2023-12-28,23:23:00,23,29.72,1004.8
5668,2023-12-28 23:51:00,2023-12-28,23:51:00,23,29.71,1005.2
5669,2023-12-29 00:51:00,2023-12-29,00:51:00,0,29.71,1005.2
5670,2023-12-29 01:23:00,2023-12-29,01:23:00,1,29.71,1004.8
5671,2023-12-29 01:36:00,2023-12-29,01:36:00,1,29.71,1004.8
5672,2023-12-29 01:51:00,2023-12-29,01:51:00,1,29.71,1005.3
5673,2023-12-29 02:26:00,2023-12-29,02:26:00,2,29.72,1004.8
5674,2023-12-29 02:51:00,2023-12-29,02:51:00,2,29.7,1005.5
5675,2023-12-29 03:51:00,2023-12-29,03:51:00,3,29.72,1005.5
5676,2023-12-29 04:11:00,2023-12-29,04:11:00,4,29.71,1004.8
5677,2023-12-29 04:51:00,2023-12-29,04:51:00,4,29.7,1005.0
5678,2023-12-29 05:03:00,2023-12-29,05:03:00,5,29.7,1004.8
5679,2023-12-29 05:34:00,2023-12-29,05:34:00,5,29.69,1004.8
5680,2023-12-29 05:44:00,2023-12-29,05:44:00,5,29.69,1004.8
5681,2023-12-29 05:51:00,2023-12-29,05:51:00,5,29.69,1004.7
5682,2023-12-29 05:59:00,2023-12-29,05:59:00,5,29.69,1004.8
5683,2023-12-29 06:12:00,2023-12-29,06:12:00,6,29.69,1004.8
5684,2023-12-29 06:34:00,2023-12-29,06:34:00,6,29.7,1004.8
5685,2023-12-29 06:51:00,2023-12-29,06:51:00,6,29.7,1004.9
5686,2023-12-29 07:00:00,2023-12-29,07:00:00,7,29.7,1004.8
5687,2023-12-29 07:29:00,2023-12-29,07:29:00,7,29.7,1004.8
5688,2023-12-29 07:48:00,2023-12-29,07:48:00,7,29.7,1004.9
5689,2023-12-29 07:56:00,2023-12-29,07:56:00,7,29.7,1004.8
5690,2023-12-29 08:07:00,2023-12-29,08:07:00,8,29.7,1004.8
5691,2023-12-29 08:35:00,2023-12-29,08:35:00,8,29.7,1004.8
5692,2023-12-29 09:30:00,2023-12-29,09:30:00,9,29.69,1004.8
5693,2023-12-29 09:38:00,2023-12-29,09:38:00,9,29.69,1004.8
5694,2023-12-29 09:51:00,2023-12-29,09:51:00,9,29.69,1004.4
5695,2023-12-29 10:51:00,2023-12-29,10:51:00,10,29.69,1004.6
5696,2023-12-29 11:12:00,2023-12-29,11:12:00,11,29.69,1004.8
5697,2023-12-29 11:27:00,2023-12-29,11:27:00,11,29.69,1004.8
5698,2023-12-29 11:51:00,2023-12-29,11:51:00,11,29.69,1004.5
5699,2023-12-29 12:00:00,2023-12-29,12:00:00,12,29.69,1004.8
5700,2023-12-29 12:11:00,2023-12-29,12:11:00,12,29.69,1004.8
5701,2023-12-29 12:51:00,2023-12-29,12:51:00,12,29.69,1004.6
5702,2023-12-29 13:51:00,2023-12-29,13:51:00,13,29.7,1005.1
5703,2023-12-29 14:51:00,2023-12-29,14:51:00,14,29.71,1005.2
5704,2023-12-29 15:51:00,2023-12-29,15:51:00,15,29.7,1004.8
5705,2023-12-29 16:51:00,2023-12-29,16:51:00,16,29.68,1004.2
5706,2023-12-29 17:51:00,2023-12-29,17:51:00,17,29.67,1003.7
5707,2023-12-29 18:51:00,2023-12-29,18:51:00,18,29.65,1003.2
5708,2023-12-29 19:51:00,2023-12-29,19:51:00,19,29.65,1003.3
5709,2023-12-29 20:51:00,2023-12-29,20:51:00,20,29.65,1003.3
5710,2023-12-29 21:51:00,2023-12-29,21:51:00,21,29.67,1003.7
5711,2023-12-29 22:51:00,2023-12-29,22:51:00,22,29.68,1004.2
5712,2023-12-29 23:51:00,2023-12-29,23:51:00,23,29.69,1004.5
5713,2023-12-30 00:51:00,2023-12-30,00:51:00,0,29.7,1004.8
5714,2023-12-30 01:51:00,2023-12-30,01:51:00,1,29.69,1004.4
5715,2023-12-30 02:10:00,2023-12-30,02:10:00,2,29.68,1004.8
5716,2023-12-30 02:51:00,2023-12-30,02:51:00,2,29.68,1004.2
5717,2023-12-30 03:51:00,2023-12-30,03:51:00,3,29.66,1003.5
5718,2023-12-30 04:51:00,2023-12-30,04:51:00,4,29.64,1003.0
5719,2023-12-30 05:51:00,2023-12-30,05:51:00,5,29.64,1002.9
5720,2023-12-30 06:51:00,2023-12-30,06:51:00,6,29.64,1002.8
5721,2023-12-30 07:51:00,2023-12-30,07:51:00,7,29.64,1002.8
5722,2023-12-30 08:51:00,2023-12-30,08:51:00,8,29.62,1002.4
5723,2023-12-30 09:51:00,2023-12-30,09:51:00,9,29.62,1002.3
5724,2023-12-30 10:51:00,2023-12-30,10:51:00,10,29.63,1002.5
5725,2023-12-30 11:51:00,2023-12-30,11:51:00,11,29.63,1002.7
5726,2023-12-30 12:51:00,2023-12-30,12:51:00,12,29.65,1003.1
5727,2023-12-30 13:51:00,2023-12-30,13:51:00,13,29.65,1003.2
5728,2023-12-30 14:51:00,2023-12-30,14:51:00,14,29.65,1003.4
5729,2023-12-30 15:51:00,2023-12-30,15:51:00,15,29.64,1003.0
5730,2023-12-30 16:51:00,2023-12-30,16:51:00,16,29.64,1002.8
5731,2023-12-30 17:51:00,2023-12-30,17:51:00,17,29.63,1002.6
5732,2023-12-30 18:51:00,2023-12-30,18:51:00,18,29.63,1002.7
5733,2023-12-30 20:51:00,2023-12-30,20:51:00,20,29.67,1003.9
5734,2023-12-30 21:51:00,2023-12-30,21:51:00,21,29.7,1004.9
5735,2023-12-30 22:51:00,2023-12-30,22:51:00,22,29.73,1006.1
5736,2023-12-30 23:51:00,2023-12-30,23:51:00,23,29.75,1006.7
5737,2023-12-31 00:51:00,2023-12-31,00:51:00,0,29.78,1007.7
5738,2023-12-31 01:51:00,2023-12-31,01:51:00,1,29.8,1008.2
5739,2023-12-31 02:51:00,2023-12-31,02:51:00,2,29.81,1008.8
5740,2023-12-31 03:51:00,2023-12-31,03:51:00,3,29.84,1009.6
5741,2023-12-31 04:51:00,2023-12-31,04:51:00,4,29.85,1010.0
5742,2023-12-31 05:51:00,2023-12-31,05:51:00,5,29.87,1010.6
5743,2023-12-31 06:51:00,2023-12-31,06:51:00,6,29.9,1011.5
5744,2023-12-31 07:51:00,2023-12-31,07:51:00,7,29.92,1012.3
5745,2023-12-31 08:51:00,2023-12-31,08:51:00,8,29.93,1012.7
5746,2023-12-31 09:51:00,2023-12-31,09:51:00,9,29.93,1012.8
5747,2023-12-31 10:51:00,2023-12-31,10:51:00,10,29.95,1013.4
5748,2023-12-31 11:51:00,2023-12-31,11:51:00,11,29.96,1013.7
5749,2023-12-31 12:51:00,2023-12-31,12:51:00,12,29.97,1014.0
5750,2023-12-31 13:51:00,2023-12-31,13:51:00,13,30.0,1014.9
5751,2023-12-31 14:51:00,2023-12-31,14:51:00,14,30.01,1015.4
5752,2023-12-31 15:51:00,2023-12-31,15:51:00,15,30.0,1015.2
5753,2023-12-31 16:51:00,2023-12-31,16:51:00,16,29.99,1014.6
5754,2023-12-31 17:51:00,2023-12-31,17:51:00,17,29.98,1014.3
5755,2023-12-31 19:51:00,2023-12-31,19:51:00,19,29.98,1014.4
5756,2023-12-31 20:51:00,2023-12-31,20:51:00,20,29.98,1014.4
5757,2023-12-31 21:51:00,2023-12-31,21:51:00,21,30.0,1015.0
5758,2023-12-31 22:51:00,2023-12-31,22:51:00,22,30.0,1015.2
5759,2023-12-31 23:51:00,2023-12-31,23:51:00,23,30.02,1015.6
5760,2024-01-01 00:51:00,2024-01-01,00:51:00,0,30.02,1015.8
5761,2024-01-01 01:51:00,2024-01-01,01:51:00,1,30.02,1015.7
5762,2024-01-01 02:51:00,2024-01-01,02:51:00,2,30.02,1015.6
5763,2024-01-01 03:51:00,2024-01-01,03:51:00,3,30.02,1015.6
5764,2024-01-01 04:51:00,2024-01-01,04:51:00,4,30.02,1015.8
5765,2024-01-01 05:51:00,2024-01-01,05:51:00,5,30.02,1015.6
5766,2024-01-01 06:51:00,2024-01-01,06:51:00,6,30.01,1015.5
5767,2024-01-01 07:51:00,2024-01-01,07:51:00,7,30.01,1015.5
5768,2024-01-01 08:51:00,2024-01-01,08:51:00,8,30.0,1015.0
5769,2024-01-01 09:51:00,2024-01-01,09:51:00,9,30.0,1015.2
5770,2024-01-01 10:51:00,2024-01-01,10:51:00,10,30.01,1015.6
5771,2024-01-01 11:20:00,2024-01-01,11:20:00,11,30.02,1015.0
5772,2024-01-01 11:51:00,2024-01-01,11:51:00,11,30.03,1016.0
5773,2024-01-01 12:51:00,2024-01-01,12:51:00,12,30.04,1016.4
5774,2024-01-01 13:51:00,2024-01-01,13:51:00,13,30.05,1016.9
5775,2024-01-01 14:51:00,2024-01-01,14:51:00,14,30.06,1017.1
5776,2024-01-01 15:51:00,2024-01-01,15:51:00,15,30.05,1016.7
5777,2024-01-01 16:51:00,2024-01-01,16:51:00,16,30.03,1016.0
5778,2024-01-01 17:51:00,2024-01-01,17:51:00,17,30.02,1015.7
5779,2024-01-01 18:51:00,2024-01-01,18:51:00,18,30.02,1015.7
5780,2024-01-01 19:51:00,2024-01-01,19:51:00,19,30.03,1016.1
5781,2024-01-01 20:51:00,2024-01-01,20:51:00,20,30.04,1016.4
5782,2024-01-01 21:51:00,2024-01-01,21:51:00,21,30.05,1016.7
5783,2024-01-01 22:51:00,2024-01-01,22:51:00,22,30.06,1017.2
5784,2024-01-01 23:51:00,2024-01-01,23:51:00,23,30.08,1017.7
5785,2024-01-02 00:51:00,2024-01-02,00:51:00,0,30.08,1017.8
5786,2024-01-02 01:51:00,2024-01-02,01:51:00,1,30.09,1018.1
5787,2024-01-02 02:51:00,2024-01-02,02:51:00,2,30.1,1018.4
5788,2024-01-02 03:51:00,2024-01-02,03:51:00,3,30.1,1018.6
